,Student_ID,Item_ID,Execution_date,Session_Status,Sequence_Index,Candidate_Response_Number,Reponse_ID,Task_Correct_Response,Task_Candidate_Response,Global_Score_Response,Min_score_Response,Max_score_Response,Score_Item,Max_score_Item,Min_score_Item,Feedback_basic,Feedback_modal,N_Attempts
3141,student_95__2021_10_16__16_04_620.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_5,2021-10-16T16:25:38,final,5,84,RESPONSE_1427176115631,['%e^((-5*%i*%pi)/25)+10'],['%e^((-5*%i*%pi)/25)+10'],1,0,1,['1'],['1'],['0'],correct,NULL,0
3142,student_95__2021_10_16__16_04_620.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-16T16:53:18,final,6,205,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['id2405d1ab-326f-48ca-8977-11785862939f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id0824fd51-b183-4a36-91d4-ea663258505f', 'id80372afa-4197-4dfe-bfd1-df4249cff98b', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'ide79adfd3-8f30-4b0d-8355-2928f5c904b4', 'id9ab8ee73-3dd6-4f54-8c80-fc719b7574d5']",4,0,6,"['1', '1', '1', '1', '0', '0']",[],[],incorrect,Feedback2098167963,0
3143,student_95__2021_10_16__16_04_620.xml,id9ea3a865-5625-4f36-8682-653b3af80af3_1,2021-10-16T16:32:28,final,7,362,RESPONSE_1,"['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e']","['ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'id9a4762f1-3c35-428b-9333-f1154b94545d id95d89fea-c190-4700-ad57-a4be31b7dd90', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad ide7414843-de1e-43be-bb72-444332f14dec', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d']",3,0,3,"['1', '1', '0', '1', '1', '0']",[],[],correct,Feedback308458987,0
3144,student_95__2021_10_16__16_04_620.xml,ida7ece58f-e901-405f-af02-1f9113f103ea_2,2021-10-16T16:43:17,final,8,534,RESPONSE_1,['7*a+4*b'],['7*a+4*b'],6,0,6,"['1', '1', '1', '1', '1', '1']","['1', '1', '1', '1', '1', '1']","['0', '0', '0', '0', '0', '0']",correct,Feedback1340998607,0
3145,student_95__2021_10_16__16_04_620.xml,id0eeba415-3e80-4568-b795-46979d215147_1,2021-10-16T16:45:51,final,9,152,RESPONSE_1,['1'],['1'],2,0,3,"['1', '1', '0']","['1', '1', '1']","['0', '0', '0']",incorrect,Feedback1403352192,0
3146,student_95__2021_10_16__16_04_620.xml,ideaa3ccba-44aa-4f79-ac9b-1137e50192d9_1,2021-10-16T16:47:35,final,10,97,RESPONSE_1,['4'],['4'],3,0,3,"['1', '1', '1']","['1', '1', '1']","['0', '0', '0']",correct,Feedback740421872,0
3147,student_95__2021_10_16__16_04_620.xml,idd5cf78d4-28a4-4213-90b4-00e5bb438536_1,2021-10-16T17:14:20,final,11,791,RESPONSE_3,['%e'],['%e'],1,0,4,"['1', '0', '0', '0']","['1', '1', '1', '1']","['0', '0', '0', '0']",incorrect,Feedback1638041153,0
3148,student_95__2021_10_16__16_04_620.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_4,2021-10-16T16:13:43,final,4,134,RESPONSE_1427175435706,['ln(abs(((2*x+y/(4))))+8)'],['ln(abs(((2*x+y/(4))))+8)'],1,0,1,['1'],['1'],['0'],correct,Feedback622717785,1
3149,student_95__2021_10_16__16_04_620.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_4,2021-10-16T16:16:22,final,4,149,RESPONSE_1427175435706,['ln(abs(9*x+y/5)+8)'],['ln(abs(9*x+y/5)+8)'],1,0,1,['1'],['1'],['0'],correct,Feedback622717785,2
3150,student_95__2021_10_16__16_04_620.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_4,2021-10-16T16:23:23,final,4,417,RESPONSE_1427175435706,['ln(abs(((10*x+y)/20))+7)'],['ln(abs(((10*x+y)/20))+7)'],1,0,1,['1'],['1'],['0'],correct,Feedback622717785,3
3151,student_95__2021_10_16__16_04_620.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_4,2021-10-16T16:24:06,final,4,25,RESPONSE_1427175435706,['(log(abs((9*x+y)/17)+4))'],['(log(abs((9*x+y)/17)+4))'],1,0,1,['1'],['1'],['0'],correct,Feedback622717785,4
3152,student_95__2021_10_16__16_04_620.xml,id9ea3a865-5625-4f36-8682-653b3af80af3_1,2021-10-16T16:34:20,final,7,105,RESPONSE_1,"['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e']","['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6']",3,0,3,"['1', '1', '1', '1', '1', '1']",[],[],correct,Feedback308458987,1
3153,student_95__2021_10_16__16_04_620.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-16T16:53:37,final,6,10,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['ide79adfd3-8f30-4b0d-8355-2928f5c904b4', 'id0824fd51-b183-4a36-91d4-ea663258505f', 'id80372afa-4197-4dfe-bfd1-df4249cff98b', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029']",4,0,6,"['1', '0', '0', '1', '0', '0']",[],[],incorrect,Feedback2098167963,1
3154,student_95__2021_10_16__16_04_620.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-16T16:55:01,final,6,61,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['ide79adfd3-8f30-4b0d-8355-2928f5c904b4', 'id80372afa-4197-4dfe-bfd1-df4249cff98b', 'id9ab8ee73-3dd6-4f54-8c80-fc719b7574d5', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'id0c404a62-e0c2-4272-8b1f-de5593d777e7', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760', 'id2405d1ab-326f-48ca-8977-11785862939f', 'id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7']",4,0,6,"['1', '1', '1', '0', '1', '1']",[],[],incorrect,Feedback2098167963,2
3155,student_95__2021_10_16__16_04_620.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-16T16:56:18,final,6,61,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['id0824fd51-b183-4a36-91d4-ea663258505f', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id80372afa-4197-4dfe-bfd1-df4249cff98b']",4,0,6,"['1', '1', '1', '0', '1', '1']",[],[],incorrect,Feedback2098167963,3
3156,student_95__2021_10_16__16_04_620.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-16T16:58:26,final,6,117,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['id9ab8ee73-3dd6-4f54-8c80-fc719b7574d5', 'id0c404a62-e0c2-4272-8b1f-de5593d777e7', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760', 'id0824fd51-b183-4a36-91d4-ea663258505f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7']",4,0,6,"['1', '1', '0', '1', '0', '1']",[],[],incorrect,Feedback2098167963,4
3157,student_95__2021_10_16__16_04_620.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-16T16:59:56,final,6,79,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id0c404a62-e0c2-4272-8b1f-de5593d777e7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'ide79adfd3-8f30-4b0d-8355-2928f5c904b4', 'id9ab8ee73-3dd6-4f54-8c80-fc719b7574d5']",4,0,6,"['1', '1', '1', '0', '0', '0']",[],[],incorrect,Feedback2098167963,5
3158,student_95__2021_10_16__16_04_620.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-16T17:00:44,final,6,41,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['id9ab8ee73-3dd6-4f54-8c80-fc719b7574d5', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id0824fd51-b183-4a36-91d4-ea663258505f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029']",4,0,6,"['1', '1', '0', '1', '1', '0']",[],[],incorrect,Feedback2098167963,6
3159,student_95__2021_10_16__16_04_620.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-16T17:02:00,final,6,66,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['ide79adfd3-8f30-4b0d-8355-2928f5c904b4', 'id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'id80372afa-4197-4dfe-bfd1-df4249cff98b']",4,0,6,"['1', '1', '1', '0', '0', '0']",[],[],incorrect,Feedback2098167963,7
3160,student_95__2021_10_16__16_04_620.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-16T17:02:44,final,6,29,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['id80372afa-4197-4dfe-bfd1-df4249cff98b', 'id9ab8ee73-3dd6-4f54-8c80-fc719b7574d5', 'id0824fd51-b183-4a36-91d4-ea663258505f', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029']",4,0,6,"['1', '0', '0', '1', '0', '1']",[],[],incorrect,Feedback2098167963,8
3161,student_95__2021_10_16__16_04_620.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-10-16T17:03:37,final,6,38,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['idb8cb14e6-f0c7-4d31-9e87-d3362d479760', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id0824fd51-b183-4a36-91d4-ea663258505f']",4,0,6,"['1', '1', '0', '0', '1', '1']",[],[],incorrect,Feedback2098167963,9
3162,student_96__2021_10_21__11_02_073.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_3,2021-12-21T17:23:52,final,1,78,RESPONSE_1427178107064,['(7*x)/(14*x+1)'],['(7*x)/(14*x+1)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
3163,student_96__2021_10_21__11_02_073.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_6,2021-12-21T17:23:52,final,2,661,RESPONSE_1427175435706,['sqrt(sqrt((2*x+y)/3)+4*z^3)'],['sqrt(sqrt((2*x+y)/3)+4*z^3)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
3164,student_96__2021_10_21__11_02_073.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_2,2021-12-21T17:23:52,final,3,259,RESPONSE_1427175435706,['abs(abs((10*x+y)/4) -3)'],['abs(abs((10*x+y)/4) -3)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
3165,student_96__2021_10_21__11_02_073.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_4,2021-12-21T17:23:52,final,4,194,RESPONSE_1427175435706,['log(abs((10*x+y)/5)+2)'],['log(abs((10*x+y)/5)+2)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
3166,student_96__2021_10_21__11_02_073.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_5,2021-12-21T17:23:52,final,5,71,RESPONSE_1427176115631,['%e^((-4*%i)/25)+45'],['%e^((-4*%i)/25)+45'],0,0,1,['0'],['1'],['0'],incorrect,NULL,0
3167,student_96__2021_10_21__11_02_073.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-12-21T17:23:52,final,6,128,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['id2405d1ab-326f-48ca-8977-11785862939f', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id0824fd51-b183-4a36-91d4-ea663258505f', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea']",6,0,6,"['1', '1', '1', '1', '1', '1']",[],[],correct,Feedback38106772,0
3168,student_96__2021_10_21__11_02_073.xml,id9ea3a865-5625-4f36-8682-653b3af80af3_1,2021-12-21T17:23:52,final,7,279,RESPONSE_1,"['idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e']","['ide1b22e8c-839c-47f8-8fdf-3d304e402f7d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6', 'idf57e6d9f-3d8b-471b-a5b4-6acf03b4e43f idb3100d4a-c4ba-4bba-9fd7-15b55b020cb0', 'idf1c89571-97ba-4574-bd86-811ff2d90ac5 id3fc9d1fe-dac0-46fc-9df5-b5ed163d752d', 'idf9186c94-2c74-4a5c-a219-c3f3bc59c48c id92be0790-d70c-4934-80ef-74bec273a16e', 'id2fc2d4be-65bf-40b9-95c1-74d494ade0ad id92be0790-d70c-4934-80ef-74bec273a16e', 'id9a4762f1-3c35-428b-9333-f1154b94545d id4282ccc5-2fc5-4278-bb8e-b08c92af32b6']",3,0,3,"['1', '1', '1', '1', '1', '1']",[],[],correct,Feedback308458987,0
3169,student_96__2021_10_21__11_02_073.xml,ida7ece58f-e901-405f-af02-1f9113f103ea_2,2021-12-21T17:23:52,final,8,5772,RESPONSE_1,['3*a+2*b'],['3*a+2*b'],4,0,6,"['1', '1', '1', '0', '0', '1']","['1', '1', '1', '1', '1', '1']","['0', '0', '0', '0', '0', '0']",incorrect,NULL,0
3170,student_96__2021_10_21__11_02_073.xml,id0eeba415-3e80-4568-b795-46979d215147_1,2021-12-21T17:23:52,final,9,1166,RESPONSE_1,['1'],['1'],3,0,3,"['1', '1', '1']","['1', '1', '1']","['0', '0', '0']",correct,Feedback1357284413,0
3171,student_96__2021_10_21__11_02_073.xml,ideaa3ccba-44aa-4f79-ac9b-1137e50192d9_1,2021-12-21T17:23:52,final,10,98,RESPONSE_1,['1'],['1'],2,0,3,"['1', '1', '0']","['1', '1', '1']","['0', '0', '0']",incorrect,Feedback1208114725,0
3172,student_96__2021_10_21__11_02_073.xml,idd5cf78d4-28a4-4213-90b4-00e5bb438536_1,2021-12-21T17:23:52,final,11,1273,RESPONSE_1,['14/17*y'],['14/17*y'],1,0,4,"['1', '0', '0', '0']","['1', '1', '1', '1']","['0', '0', '0', '0']",incorrect,Feedback1638041153,0
3173,student_97__2021_11_12__13_50_194.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_3,2021-11-12T13:51:35,final,1,76,RESPONSE_1427178107064,['(5*x)/(41*x+1)'],['(5*x)/(41*x+1)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
3174,student_97__2021_11_12__13_50_194.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_6,2021-11-12T13:54:15,final,2,133,RESPONSE_1427175435706,['sqrt(sqrt((9*x+y)/(18)+4*zÂ³))'],['sqrt(sqrt((9*x+y)/(18)+4*zÂ³))'],1,0,1,['1'],['1'],['0'],correct,Feedback2138895101,0
3175,student_97__2021_11_12__13_50_194.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_6,2021-11-12T13:55:33,final,2,66,RESPONSE_1427175435706,['sqrt(sqrt(((4x+y)/6)+9*zÂ³))'],['sqrt(sqrt(((4x+y)/6)+9*zÂ³))'],1,0,1,['1'],['1'],['0'],correct,Feedback2138895101,1
3176,student_97__2021_11_12__13_50_194.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_6,2021-11-12T13:56:52,final,2,39,RESPONSE_1427175435706,['sqrt(sqrt((7x+y)/18)+8*zÂ³)'],['sqrt(sqrt((7x+y)/18)+8*zÂ³)'],1,0,1,['1'],['1'],['0'],correct,Feedback2138895101,2
3177,student_97__2021_11_12__13_50_194.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_6,2021-11-12T13:58:53,final,2,62,RESPONSE_1427175435706,['sqrt(sqrt((8*x+y)/14)+2*zÂ³)'],['sqrt(sqrt((8*x+y)/14)+2*zÂ³)'],1,0,1,['1'],['1'],['0'],correct,Feedback2138895101,3
3178,student_97__2021_11_12__13_50_194.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_6,2021-11-12T14:00:22,final,2,41,RESPONSE_1427175435706,['(sqrt(sqrt((6*x+y)/19)+10*zÂ³))'],['(sqrt(sqrt((6*x+y)/19)+10*zÂ³))'],1,0,1,['1'],['1'],['0'],correct,Feedback2138895101,4
3179,student_97__2021_11_12__13_50_194.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_6,2021-11-12T14:03:05,final,2,101,RESPONSE_1427175435706,['(sqrt(sqrt((10*x+y)/3)+8*z^3))'],['(sqrt(sqrt((10*x+y)/3)+8*z^3))'],1,0,1,['1'],['1'],['0'],correct,Feedback2138895101,5
3180,student_97__2021_11_12__13_50_194.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_2,2021-11-12T14:04:53,final,3,91,RESPONSE_1427175435706,['abs(abs((7*x+y)/8)-10)'],['abs(abs((7*x+y)/8)-10)'],1,0,1,['1'],['1'],['0'],correct,NULL,0
3181,student_97__2021_11_12__13_50_194.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_4,2021-11-12T14:06:38,final,4,101,RESPONSE_1427175435706,['ln(abs((6*x+y)/9)+4)'],['ln(abs((6*x+y)/9)+4)'],1,0,1,['1'],['1'],['0'],correct,Feedback622717785,0
3182,student_97__2021_11_12__13_50_194.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_4,2021-11-12T14:07:45,final,4,49,RESPONSE_1427175435706,['log(abs((3*x+y)/20)+6)'],['log(abs((3*x+y)/20)+6)'],1,0,1,['1'],['1'],['0'],correct,Feedback622717785,1
3183,student_97__2021_11_12__13_50_194.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_5,2021-11-12T14:10:20,final,5,137,RESPONSE_1427176115631,['%e((-7*%i*%pi)/28)+3'],['%e((-7*%i*%pi)/28)+3'],1,0,1,['1'],['1'],['0'],correct,Feedback2118326121,0
3184,student_97__2021_11_12__13_50_194.xml,idc8201b1b-9ab7-4afc-931e-9bea6a3f5273_5,2021-11-12T14:11:34,final,5,55,RESPONSE_1427176115631,['%e^((-3*%i*%pi)/10)+18'],['%e^((-3*%i*%pi)/10)+18'],1,0,1,['1'],['1'],['0'],correct,Feedback2118326121,1
3185,student_97__2021_11_12__13_50_194.xml,id35ad030d-2fab-41e5-acda-cd39b5670cb5_1,2021-11-12T14:19:10,final,6,452,RESPONSE_1,"['id0824fd51-b183-4a36-91d4-ea663258505f', 'idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id2405d1ab-326f-48ca-8977-11785862939f', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']","['idd208bcc5-a59b-4672-b1b2-13d29babefb7', 'id9b5cdc1e-6719-4bb7-8a9f-221197ccf3ea', 'idb0fa4b84-f5ea-4716-8d71-dd327f58a029', 'id2405d1ab-326f-48ca-8977-11785862939f', 'id0824fd51-b183-4a36-91d4-ea663258505f', 'idb8cb14e6-f0c7-4d31-9e87-d3362d479760']",6,0,6,"['1', '1', '1', '1', '1', '1']",[],[],correct,Feedback38106772,0
